Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Chicago,Job Title,2018-11,Paralegal,Median Base Pay,58440,0.023
Chicago,Job Title,2018-11,Java Developer,Median Base Pay,84562,0.04
Chicago,Job Title,2018-11,Warehouse Associate,Median Base Pay,44114,0.006
Chicago,Job Title,2018-11,Property Manager,Median Base Pay,59954,0.042
Chicago,Job Title,2018-11,Producer,Median Base Pay,63011,-0.035
Chicago,Job Title,2018-11,Quality Engineer,Median Base Pay,76292,0.027
Chicago,Job Title,2018-11,Operations Analyst,Median Base Pay,64734,0.047
Chicago,Job Title,2018-11,Medical Assistant,Median Base Pay,36009,0.018
Chicago,Job Title,2018-11,Tax Manager,Median Base Pay,101926,0.014
Chicago,Job Title,2018-11,Technical Editor,Median Base Pay,57221,0.024
Chicago,Job Title,2018-11,Truck Driver,Median Base Pay,58999,0.044
Chicago,Job Title,2018-11,Insurance Agent,Median Base Pay,41712,-0.007
Chicago,Job Title,2018-11,Medical Technologist,Median Base Pay,55470,0.01
Chicago,Job Title,2018-11,Field Engineer,Median Base Pay,69976,0.018
Chicago,Job Title,2018-11,Machine Operator,Median Base Pay,40756,0.026
Chicago,Job Title,2018-11,Communications Manager,Median Base Pay,77999,0.001
Chicago,Job Title,2018-11,Construction Laborer,Median Base Pay,44928,0.042
Chicago,Job Title,2018-11,Emergency Medical Technician,Median Base Pay,33528,0.032
Chicago,Job Title,2018-11,Web Designer,Median Base Pay,64703,0.023
Chicago,Job Title,2018-11,Maintenance Worker,Median Base Pay,44740,0.061
Chicago,Job Title,2018-11,Barista,Median Base Pay,26009,0.041
Chicago,Job Title,2018-11,Bartender,Median Base Pay,36906,0.045
Chicago,Job Title,2018-11,Civil Engineer,Median Base Pay,74321,0.038
Chicago,Job Title,2018-11,Claims Adjuster,Median Base Pay,55726,0.018
Chicago,Job Title,2018-11,Certified Nursing Assistant,Median Base Pay,30662,0.033
Chicago,Job Title,2018-11,Customer Service Representative,Median Base Pay,41959,0.034
Chicago,Job Title,2018-11,Delivery Driver,Median Base Pay,41427,0.031
Chicago,Job Title,2018-11,Financial Advisor,Median Base Pay,55751,0.042
Chicago,Job Title,2018-11,Licensed Practical Nurse,Median Base Pay,51823,0.03
Chicago,Job Title,2018-11,Loan Officer,Median Base Pay,40975,-0.006
Chicago,Job Title,2018-11,Maintenance Technician,Median Base Pay,48176,0.026
Chicago,Job Title,2018-11,Material Handler,Median Base Pay,37026,0.028
Chicago,Job Title,2018-11,IT Manager,Median Base Pay,100476,0.014
Chicago,Job Title,2018-11,Office Manager,Median Base Pay,52350,0.026
Chicago,Job Title,2018-11,Pharmacist,Median Base Pay,119772,0.002
Chicago,Job Title,2018-11,Process Engineer,Median Base Pay,82790,0.02
Chicago,Job Title,2018-11,Program Manager,Median Base Pay,84423,0.025
Chicago,Job Title,2018-11,Research Assistant,Median Base Pay,32564,0.015
Chicago,Job Title,2018-11,Restaurant Manager,Median Base Pay,52691,0.021
Chicago,Job Title,2018-11,Security Officer,Median Base Pay,37277,0.043
Chicago,Job Title,2018-11,Server,Median Base Pay,35402,0.022
Chicago,Job Title,2018-11,Solutions Architect,Median Base Pay,117253,0.053
Chicago,Job Title,2018-11,Systems Engineer,Median Base Pay,82661,0.016
Chicago,Job Title,2018-11,Technical Support,Median Base Pay,53721,0.031
Chicago,Job Title,2018-11,UX Designer,Median Base Pay,83867,0.028
Boston,Job Title,2018-11,Software Engineer,Median Base Pay,98691,0.038
Boston,Job Title,2018-11,Programmer Analyst,Median Base Pay,77718,0.042
Boston,Job Title,2018-11,Consultant,Median Base Pay,91211,0.011
Boston,Job Title,2018-11,Project Manager,Median Base Pay,79621,-0.044
Boston,Job Title,2018-11,Store Manager,Median Base Pay,59237,0.032
Boston,Job Title,2018-11,Business Analyst,Median Base Pay,76518,0.021
Boston,Job Title,2018-11,Cashier,Median Base Pay,31315,0.063
Boston,Job Title,2018-11,Financial Analyst,Median Base Pay,70233,0.032
Boston,Job Title,2018-11,Administrative Assistant,Median Base Pay,52285,0.045
Boston,Job Title,2018-11,Accountant,Median Base Pay,63522,0.026
Boston,Job Title,2018-11,Sales Representative,Median Base Pay,59417,0.042
Boston,Job Title,2018-11,Professor,Median Base Pay,122104,0.02
Boston,Job Title,2018-11,Registered Nurse,Median Base Pay,77706,0.026
Boston,Job Title,2018-11,Marketing Manager,Median Base Pay,85239,0.027
Boston,Job Title,2018-11,Operations Manager,Median Base Pay,79804,0.018
Boston,Job Title,2018-11,Product Manager,Median Base Pay,110585,0.039
Boston,Job Title,2018-11,Sales Manager,Median Base Pay,78540,0.033
Boston,Job Title,2018-11,Teacher,Median Base Pay,59832,0.027
Boston,Job Title,2018-11,Bank Teller,Median Base Pay,35249,0.096
Boston,Job Title,2018-11,Customer Service Manager,Median Base Pay,63979,0.043
Boston,Job Title,2018-11,Physical Therapist,Median Base Pay,78077,0.008
Boston,Job Title,2018-11,Mechanical Engineer,Median Base Pay,83946,0.035
Boston,Job Title,2018-11,Recruiter,Median Base Pay,59176,0.02
Boston,Job Title,2018-11,Design Engineer,Median Base Pay,91430,0.003
Boston,Job Title,2018-11,Pharmacy Technician,Median Base Pay,34631,0.061
Boston,Job Title,2018-11,Graphic Designer,Median Base Pay,57220,0.03
Boston,Job Title,2018-11,Web Developer,Median Base Pay,82257,0.018
Boston,Job Title,2018-11,Business Development Manager,Median Base Pay,81622,0.027
Boston,Job Title,2018-11,Data Scientist,Median Base Pay,112425,0.022
Boston,Job Title,2018-11,Buyer,Median Base Pay,61425,0.018
Boston,Job Title,2018-11,Data Analyst,Median Base Pay,71875,0.025
Boston,Job Title,2018-11,Electrical Engineer,Median Base Pay,87613,0.03
Boston,Job Title,2018-11,Attorney,Median Base Pay,111652,0.055
Boston,Job Title,2018-11,Human Resources Manager,Median Base Pay,88208,0.031
Boston,Job Title,2018-11,Technician,Median Base Pay,50688,0.039
Boston,Job Title,2018-11,Restaurant Cook,Median Base Pay,35187,0.044
Boston,Job Title,2018-11,Production Manager,Median Base Pay,72451,0.035
Boston,Job Title,2018-11,Manufacturing Engineer,Median Base Pay,80359,0.021
Boston,Job Title,2018-11,Retail Key Holder,Median Base Pay,34963,0.024
Boston,Job Title,2018-11,Paralegal,Median Base Pay,59312,0.029
Boston,Job Title,2018-11,Java Developer,Median Base Pay,94169,0.046
Boston,Job Title,2018-11,Warehouse Associate,Median Base Pay,47750,0.013
Boston,Job Title,2018-11,Property Manager,Median Base Pay,67028,0.049
Boston,Job Title,2018-11,Producer,Median Base Pay,65536,-0.029
Boston,Job Title,2018-11,Quality Engineer,Median Base Pay,87082,0.033
Boston,Job Title,2018-11,Operations Analyst,Median Base Pay,63299,0.054
Boston,Job Title,2018-11,Medical Assistant,Median Base Pay,40653,0.024
Boston,Job Title,2018-11,Tax Manager,Median Base Pay,100880,0.021
Boston,Job Title,2018-11,Technical Editor,Median Base Pay,60794,0.03
Boston,Job Title,2018-11,Truck Driver,Median Base Pay,61309,0.05
Boston,Job Title,2018-11,Insurance Agent,Median Base Pay,44974,0
Boston,Job Title,2018-11,Medical Technologist,Median Base Pay,64834,0.016
Boston,Job Title,2018-11,Field Engineer,Median Base Pay,76772,0.024
Boston,Job Title,2018-11,Machine Operator,Median Base Pay,43224,0.033
Boston,Job Title,2018-11,Communications Manager,Median Base Pay,83240,0.008
Boston,Job Title,2018-11,Construction Laborer,Median Base Pay,50732,0.048
Boston,Job Title,2018-11,Emergency Medical Technician,Median Base Pay,42147,0.039
Boston,Job Title,2018-11,Web Designer,Median Base Pay,69388,0.029
Boston,Job Title,2018-11,Maintenance Worker,Median Base Pay,46128,0.067
Boston,Job Title,2018-11,Barista,Median Base Pay,27725,0.048
Boston,Job Title,2018-11,Bartender,Median Base Pay,42880,0.052
Boston,Job Title,2018-11,Civil Engineer,Median Base Pay,75780,0.045
Boston,Job Title,2018-11,Claims Adjuster,Median Base Pay,55285,0.024
Boston,Job Title,2018-11,Certified Nursing Assistant,Median Base Pay,35375,0.039
Boston,Job Title,2018-11,Customer Service Representative,Median Base Pay,45810,0.04
Boston,Job Title,2018-11,Delivery Driver,Median Base Pay,44555,0.037
Boston,Job Title,2018-11,Financial Advisor,Median Base Pay,63274,0.049
Boston,Job Title,2018-11,Licensed Practical Nurse,Median Base Pay,57064,0.037
Boston,Job Title,2018-11,Loan Officer,Median Base Pay,48571,0
Boston,Job Title,2018-11,Maintenance Technician,Median Base Pay,53628,0.033
Boston,Job Title,2018-11,Material Handler,Median Base Pay,44937,0.034
Boston,Job Title,2018-11,IT Manager,Median Base Pay,103994,0.02
Boston,Job Title,2018-11,Office Manager,Median Base Pay,59404,0.033
Boston,Job Title,2018-11,Pharmacist,Median Base Pay,118402,0.009
Boston,Job Title,2018-11,Process Engineer,Median Base Pay,86693,0.026
Boston,Job Title,2018-11,Program Manager,Median Base Pay,87559,0.031
Boston,Job Title,2018-11,Research Assistant,Median Base Pay,36901,0.021
Boston,Job Title,2018-11,Restaurant Manager,Median Base Pay,57999,0.027
Boston,Job Title,2018-11,Security Officer,Median Base Pay,42646,0.05
Boston,Job Title,2018-11,Server,Median Base Pay,40913,0.029
Boston,Job Title,2018-11,Solutions Architect,Median Base Pay,120052,0.059
Boston,Job Title,2018-11,Systems Engineer,Median Base Pay,88604,0.022
Boston,Job Title,2018-11,Technical Support,Median Base Pay,58575,0.038
Boston,Job Title,2018-11,UX Designer,Median Base Pay,89687,0.034
Washington DC,Job Title,2018-11,Software Engineer,Median Base Pay,97638,0.04
Washington DC,Job Title,2018-11,Programmer Analyst,Median Base Pay,81150,0.043
Washington DC,Job Title,2018-11,Consultant,Median Base Pay,81723,0.012
Washington DC,Job Title,2018-11,Project Manager,Median Base Pay,85170,-0.042
Washington DC,Job Title,2018-11,Store Manager,Median Base Pay,58161,0.034
Washington DC,Job Title,2018-11,Business Analyst,Median Base Pay,78642,0.023
Washington DC,Job Title,2018-11,Cashier,Median Base Pay,29740,0.064
Washington DC,Job Title,2018-11,Financial Analyst,Median Base Pay,74040,0.034
Washington DC,Job Title,2018-11,Administrative Assistant,Median Base Pay,50561,0.046
Washington DC,Job Title,2018-11,Accountant,Median Base Pay,66403,0.027
Washington DC,Job Title,2018-11,Sales Representative,Median Base Pay,56442,0.043
Washington DC,Job Title,2018-11,Professor,Median Base Pay,99975,0.021
Washington DC,Job Title,2018-11,Registered Nurse,Median Base Pay,72634,0.027
Washington DC,Job Title,2018-11,Marketing Manager,Median Base Pay,80548,0.028
Washington DC,Job Title,2018-11,Operations Manager,Median Base Pay,78914,0.02
Washington DC,Job Title,2018-11,Product Manager,Median Base Pay,110690,0.041
Washington DC,Job Title,2018-11,Sales Manager,Median Base Pay,72618,0.034
Washington DC,Job Title,2018-11,Teacher,Median Base Pay,59954,0.029
Washington DC,Job Title,2018-11,Bank Teller,Median Base Pay,35295,0.097
Washington DC,Job Title,2018-11,Customer Service Manager,Median Base Pay,60720,0.045
Washington DC,Job Title,2018-11,Physical Therapist,Median Base Pay,83252,0.009
Washington DC,Job Title,2018-11,Mechanical Engineer,Median Base Pay,81394,0.037
Washington DC,Job Title,2018-11,Recruiter,Median Base Pay,62422,0.022
Washington DC,Job Title,2018-11,Design Engineer,Median Base Pay,84969,0.005
Washington DC,Job Title,2018-11,Pharmacy Technician,Median Base Pay,34149,0.063
Washington DC,Job Title,2018-11,Graphic Designer,Median Base Pay,58093,0.032
Washington DC,Job Title,2018-11,Web Developer,Median Base Pay,86391,0.02
Washington DC,Job Title,2018-11,Business Development Manager,Median Base Pay,88515,0.029
Washington DC,Job Title,2018-11,Data Scientist,Median Base Pay,107005,0.023
Washington DC,Job Title,2018-11,Buyer,Median Base Pay,61493,0.02
Washington DC,Job Title,2018-11,Data Analyst,Median Base Pay,74161,0.026
Washington DC,Job Title,2018-11,Electrical Engineer,Median Base Pay,88448,0.031
Washington DC,Job Title,2018-11,Attorney,Median Base Pay,137886,0.056
Washington DC,Job Title,2018-11,Human Resources Manager,Median Base Pay,85845,0.033
Washington DC,Job Title,2018-11,Technician,Median Base Pay,52365,0.04
Washington DC,Job Title,2018-11,Restaurant Cook,Median Base Pay,32258,0.046
Washington DC,Job Title,2018-11,Production Manager,Median Base Pay,72789,0.036
Washington DC,Job Title,2018-11,Manufacturing Engineer,Median Base Pay,79583,0.023
Washington DC,Job Title,2018-11,Retail Key Holder,Median Base Pay,33277,0.025
Washington DC,Job Title,2018-11,Paralegal,Median Base Pay,60243,0.03
Washington DC,Job Title,2018-11,Java Developer,Median Base Pay,84694,0.048
Washington DC,Job Title,2018-11,Warehouse Associate,Median Base Pay,42841,0.014
Washington DC,Job Title,2018-11,Property Manager,Median Base Pay,65481,0.051
Washington DC,Job Title,2018-11,Producer,Median Base Pay,69323,-0.027
Washington DC,Job Title,2018-11,Quality Engineer,Median Base Pay,83687,0.035
Washington DC,Job Title,2018-11,Operations Analyst,Median Base Pay,74932,0.055
Washington DC,Job Title,2018-11,Medical Assistant,Median Base Pay,38598,0.026
Washington DC,Job Title,2018-11,Tax Manager,Median Base Pay,110458,0.022
Washington DC,Job Title,2018-11,Technical Editor,Median Base Pay,66471,0.032
Washington DC,Job Title,2018-11,Truck Driver,Median Base Pay,55752,0.052
Washington DC,Job Title,2018-11,Insurance Agent,Median Base Pay,45595,0.001
Washington DC,Job Title,2018-11,Medical Technologist,Median Base Pay,59190,0.018
Washington DC,Job Title,2018-11,Field Engineer,Median Base Pay,74775,0.026
Washington DC,Job Title,2018-11,Machine Operator,Median Base Pay,45423,0.035
Washington DC,Job Title,2018-11,Communications Manager,Median Base Pay,84813,0.009
Washington DC,Job Title,2018-11,Construction Laborer,Median Base Pay,41638,0.05
Washington DC,Job Title,2018-11,Emergency Medical Technician,Median Base Pay,43124,0.04
Washington DC,Job Title,2018-11,Web Designer,Median Base Pay,70644,0.031
Washington DC,Job Title,2018-11,Maintenance Worker,Median Base Pay,43803,0.069
Washington DC,Job Title,2018-11,Barista,Median Base Pay,27156,0.05
Washington DC,Job Title,2018-11,Bartender,Median Base Pay,38983,0.054
Washington DC,Job Title,2018-11,Civil Engineer,Median Base Pay,78477,0.047
Washington DC,Job Title,2018-11,Claims Adjuster,Median Base Pay,55476,0.026
Washington DC,Job Title,2018-11,Certified Nursing Assistant,Median Base Pay,32841,0.041
Washington DC,Job Title,2018-11,Customer Service Representative,Median Base Pay,42617,0.042
Washington DC,Job Title,2018-11,Delivery Driver,Median Base Pay,42013,0.039
Washington DC,Job Title,2018-11,Financial Advisor,Median Base Pay,58539,0.051
Washington DC,Job Title,2018-11,Licensed Practical Nurse,Median Base Pay,49797,0.038
Washington DC,Job Title,2018-11,Loan Officer,Median Base Pay,49795,0.002
Washington DC,Job Title,2018-11,Maintenance Technician,Median Base Pay,50986,0.034
Washington DC,Job Title,2018-11,Material Handler,Median Base Pay,39656,0.036
Washington DC,Job Title,2018-11,IT Manager,Median Base Pay,106630,0.022
Washington DC,Job Title,2018-11,Office Manager,Median Base Pay,57344,0.034
Washington DC,Job Title,2018-11,Pharmacist,Median Base Pay,123519,0.01
Washington DC,Job Title,2018-11,Process Engineer,Median Base Pay,86829,0.028
Washington DC,Job Title,2018-11,Program Manager,Median Base Pay,98643,0.032
Washington DC,Job Title,2018-11,Research Assistant,Median Base Pay,35247,0.023
Washington DC,Job Title,2018-11,Restaurant Manager,Median Base Pay,56158,0.029
Washington DC,Job Title,2018-11,Security Officer,Median Base Pay,48579,0.051
Washington DC,Job Title,2018-11,Server,Median Base Pay,36288,0.03
Washington DC,Job Title,2018-11,Solutions Architect,Median Base Pay,124773,0.061
Washington DC,Job Title,2018-11,Systems Engineer,Median Base Pay,92478,0.024
Washington DC,Job Title,2018-11,Technical Support,Median Base Pay,58850,0.039
Washington DC,Job Title,2018-11,UX Designer,Median Base Pay,91272,0.036
National,Company Size,2018-11,1001-5000,Median Base Pay,52679,
National,Company Size,2018-11,<51,Median Base Pay,47712,
National,Company Size,2018-11,201-500,Median Base Pay,50793,
National,Company Size,2018-11,5000+,Median Base Pay,53357,
National,Company Size,2018-11,501-1000,Median Base Pay,51370,
National,Company Size,2018-11,51-200,Median Base Pay,49681,
New York City,Company Size,2018-11,1001-5000,Median Base Pay,63274,
New York City,Company Size,2018-11,<51,Median Base Pay,57307,
New York City,Company Size,2018-11,201-500,Median Base Pay,61008,
New York City,Company Size,2018-11,5000+,Median Base Pay,64087,
New York City,Company Size,2018-11,501-1000,Median Base Pay,61701,
New York City,Company Size,2018-11,51-200,Median Base Pay,59673,
Los Angeles,Company Size,2018-11,1001-5000,Median Base Pay,61826,
Los Angeles,Company Size,2018-11,<51,Median Base Pay,55996,
Los Angeles,Company Size,2018-11,201-500,Median Base Pay,59612,
Los Angeles,Company Size,2018-11,5000+,Median Base Pay,62621,
Los Angeles,Company Size,2018-11,501-1000,Median Base Pay,60290,
Los Angeles,Company Size,2018-11,51-200,Median Base Pay,58308,
Chicago,Company Size,2018-11,1001-5000,Median Base Pay,57248,
Chicago,Company Size,2018-11,<51,Median Base Pay,51849,
Chicago,Company Size,2018-11,201-500,Median Base Pay,55197,
Chicago,Company Size,2018-11,5000+,Median Base Pay,57984,
Chicago,Company Size,2018-11,501-1000,Median Base Pay,55824,
Chicago,Company Size,2018-11,51-200,Median Base Pay,53989,
Houston,Company Size,2018-11,1001-5000,Median Base Pay,55837,
Houston,Company Size,2018-11,<51,Median Base Pay,50572,
Houston,Company Size,2018-11,201-500,Median Base Pay,53837,
Houston,Company Size,2018-11,5000+,Median Base Pay,56555,
Houston,Company Size,2018-11,501-1000,Median Base Pay,54449,
Houston,Company Size,2018-11,51-200,Median Base Pay,52659,
Washington DC,Company Size,2018-11,1001-5000,Median Base Pay,61185,
Washington DC,Company Size,2018-11,<51,Median Base Pay,55415,
Washington DC,Company Size,2018-11,201-500,Median Base Pay,58993,
Washington DC,Company Size,2018-11,5000+,Median Base Pay,61971,
Washington DC,Company Size,2018-11,501-1000,Median Base Pay,59664,
Washington DC,Company Size,2018-11,51-200,Median Base Pay,57702,
Philadelphia,Company Size,2018-11,1001-5000,Median Base Pay,55881,
Philadelphia,Company Size,2018-11,<51,Median Base Pay,50611,
Philadelphia,Company Size,2018-11,201-500,Median Base Pay,53879,
Philadelphia,Company Size,2018-11,5000+,Median Base Pay,56599,
Philadelphia,Company Size,2018-11,501-1000,Median Base Pay,54492,
Philadelphia,Company Size,2018-11,51-200,Median Base Pay,52700,
Atlanta,Company Size,2018-11,1001-5000,Median Base Pay,54358,
Atlanta,Company Size,2018-11,<51,Median Base Pay,49232,
Atlanta,Company Size,2018-11,201-500,Median Base Pay,52411,
Atlanta,Company Size,2018-11,5000+,Median Base Pay,55056,
Atlanta,Company Size,2018-11,501-1000,Median Base Pay,53006,
Atlanta,Company Size,2018-11,51-200,Median Base Pay,51264,
Boston,Company Size,2018-11,1001-5000,Median Base Pay,60674,
Boston,Company Size,2018-11,<51,Median Base Pay,54952,
Boston,Company Size,2018-11,201-500,Median Base Pay,58501,
Boston,Company Size,2018-11,5000+,Median Base Pay,61454,
Boston,Company Size,2018-11,501-1000,Median Base Pay,59166,
Boston,Company Size,2018-11,51-200,Median Base Pay,57221,
San Francisco,Company Size,2018-11,1001-5000,Median Base Pay,71282,
San Francisco,Company Size,2018-11,<51,Median Base Pay,64560,
San Francisco,Company Size,2018-11,201-500,Median Base Pay,68729,
San Francisco,Company Size,2018-11,5000+,Median Base Pay,72198,
San Francisco,Company Size,2018-11,501-1000,Median Base Pay,69510,
San Francisco,Company Size,2018-11,51-200,Median Base Pay,67225,
Seattle,Company Size,2018-11,1001-5000,Median Base Pay,62893,
Seattle,Company Size,2018-11,<51,Median Base Pay,56962,
Seattle,Company Size,2018-11,201-500,Median Base Pay,60641,
Seattle,Company Size,2018-11,5000+,Median Base Pay,63702,
Seattle,Company Size,2018-11,501-1000,Median Base Pay,61330,
Seattle,Company Size,2018-11,51-200,Median Base Pay,59314,
National,Industry,2018-11,Accounting & Legal,Median Base Pay,53370,
National,Industry,2018-11,Aerospace & Defense,Median Base Pay,55044,
National,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,52828,
National,Industry,2018-11,Arts & Entertainment,Median Base Pay,46349,
National,Industry,2018-11,Automotive,Median Base Pay,47773,
National,Industry,2018-11,Banking & Financial Services,Median Base Pay,52140,
National,Industry,2018-11,Beauty & Fitness,Median Base Pay,46522,
National,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,55064,
National,Industry,2018-11,Business Services,Median Base Pay,49975,
National,Industry,2018-11,Computer Software & Hardware,Median Base Pay,53699,
National,Industry,2018-11,Construction,Median Base Pay,51776,
National,Industry,2018-11,Consulting,Median Base Pay,53387,
National,Industry,2018-11,Consumer Electronics,Median Base Pay,47141,
National,Industry,2018-11,Consumer Services,Median Base Pay,46774,
National,Industry,2018-11,Education & Schools,Median Base Pay,48368,
National,Industry,2018-11,Energy & Utilities,Median Base Pay,56392,
National,Industry,2018-11,Facilities,Median Base Pay,49224,
National,Industry,2018-11,Farming & Agriculture,Median Base Pay,50783,
National,Industry,2018-11,Government,Median Base Pay,51967,
National,Industry,2018-11,Health Care & Hospitals,Median Base Pay,50899,
National,Industry,2018-11,Information Technology,Median Base Pay,51746,
National,Industry,2018-11,Insurance,Median Base Pay,51750,
National,Industry,2018-11,Internet & Tech,Median Base Pay,53689,
National,Industry,2018-11,Manufacturing,Median Base Pay,52940,
National,Industry,2018-11,Marketing & Advertising,Median Base Pay,49464,
National,Industry,2018-11,Media & Publishing,Median Base Pay,50161,
National,Industry,2018-11,Nonprofit,Median Base Pay,48086,
National,Industry,2018-11,Private Security,Median Base Pay,47251,
National,Industry,2018-11,Real Estate,Median Base Pay,50048,
National,Industry,2018-11,Recruiting & Staffing,Median Base Pay,49150,
National,Industry,2018-11,Restaurants & Bars,Median Base Pay,47152,
National,Industry,2018-11,Retail,Median Base Pay,47585,
National,Industry,2018-11,Supermarkets,Median Base Pay,48518,
National,Industry,2018-11,Telecommunications,Median Base Pay,50403,
National,Industry,2018-11,Transportation & Logistics,Median Base Pay,50951,
National,Industry,2018-11,Travel & Tourism,Median Base Pay,48409,
National,Industry,2018-11,Wholesale,Median Base Pay,50623,
New York City,Industry,2018-11,Accounting & Legal,Median Base Pay,64103,
New York City,Industry,2018-11,Aerospace & Defense,Median Base Pay,66113,
New York City,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,63453,
New York City,Industry,2018-11,Arts & Entertainment,Median Base Pay,55671,
New York City,Industry,2018-11,Automotive,Median Base Pay,57380,
New York City,Industry,2018-11,Banking & Financial Services,Median Base Pay,62626,
New York City,Industry,2018-11,Beauty & Fitness,Median Base Pay,55878,
New York City,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,66138,
New York City,Industry,2018-11,Business Services,Median Base Pay,60025,
New York City,Industry,2018-11,Computer Software & Hardware,Median Base Pay,64498,
New York City,Industry,2018-11,Construction,Median Base Pay,62189,
New York City,Industry,2018-11,Consulting,Median Base Pay,64123,
New York City,Industry,2018-11,Consumer Electronics,Median Base Pay,56622,
New York City,Industry,2018-11,Consumer Services,Median Base Pay,56180,
New York City,Industry,2018-11,Education & Schools,Median Base Pay,58095,
New York City,Industry,2018-11,Energy & Utilities,Median Base Pay,67733,
New York City,Industry,2018-11,Facilities,Median Base Pay,59123,
New York City,Industry,2018-11,Farming & Agriculture,Median Base Pay,60996,
New York City,Industry,2018-11,Government,Median Base Pay,62417,
New York City,Industry,2018-11,Health Care & Hospitals,Median Base Pay,61136,
New York City,Industry,2018-11,Information Technology,Median Base Pay,62153,
New York City,Industry,2018-11,Insurance,Median Base Pay,62157,
New York City,Industry,2018-11,Internet & Tech,Median Base Pay,64487,
New York City,Industry,2018-11,Manufacturing,Median Base Pay,63587,
New York City,Industry,2018-11,Marketing & Advertising,Median Base Pay,59411,
New York City,Industry,2018-11,Media & Publishing,Median Base Pay,60249,
New York City,Industry,2018-11,Nonprofit,Median Base Pay,57757,
New York City,Industry,2018-11,Private Security,Median Base Pay,56754,
New York City,Industry,2018-11,Real Estate,Median Base Pay,60113,
New York City,Industry,2018-11,Recruiting & Staffing,Median Base Pay,59034,
New York City,Industry,2018-11,Restaurants & Bars,Median Base Pay,56635,
New York City,Industry,2018-11,Retail,Median Base Pay,57155,
New York City,Industry,2018-11,Supermarkets,Median Base Pay,58276,
New York City,Industry,2018-11,Telecommunications,Median Base Pay,60540,
New York City,Industry,2018-11,Transportation & Logistics,Median Base Pay,61198,
New York City,Industry,2018-11,Travel & Tourism,Median Base Pay,58144,
New York City,Industry,2018-11,Wholesale,Median Base Pay,60804,
Los Angeles,Industry,2018-11,Accounting & Legal,Median Base Pay,62637,
Los Angeles,Industry,2018-11,Aerospace & Defense,Median Base Pay,64601,
Los Angeles,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,62001,
Los Angeles,Industry,2018-11,Arts & Entertainment,Median Base Pay,54397,
Los Angeles,Industry,2018-11,Automotive,Median Base Pay,56068,
Los Angeles,Industry,2018-11,Banking & Financial Services,Median Base Pay,61194,
Los Angeles,Industry,2018-11,Beauty & Fitness,Median Base Pay,54600,
Los Angeles,Industry,2018-11,Biotech & Pharmaceuticals,Median Base Pay,64625,
Los Angeles,Industry,2018-11,Business Services,Median Base Pay,58652,
Los Angeles,Industry,2018-11,Computer Software & Hardware,Median Base Pay,63023,
Los Angeles,Industry,2018-11,Construction,Median Base Pay,60767,
Los Angeles,Industry,2018-11,Consulting,Median Base Pay,62657,
Los Angeles,Industry,2018-11,Consumer Electronics,Median Base Pay,55327,
Los Angeles,Industry,2018-11,Consumer Services,Median Base Pay,54895,
Los Angeles,Industry,2018-11,Education & Schools,Median Base Pay,56766,
Los Angeles,Industry,2018-11,Energy & Utilities,Median Base Pay,66183,
Los Angeles,Industry,2018-11,Facilities,Median Base Pay,57771,
Los Angeles,Industry,2018-11,Farming & Agriculture,Median Base Pay,59601,
Los Angeles,Industry,2018-11,Government,Median Base Pay,60990,
Los Angeles,Industry,2018-11,Health Care & Hospitals,Median Base Pay,59737,
Los Angeles,Industry,2018-11,Information Technology,Median Base Pay,60731,
Los Angeles,Industry,2018-11,Insurance,Median Base Pay,60735,
Los Angeles,Industry,2018-11,Internet & Tech,Median Base Pay,63012,
Los Angeles,Industry,2018-11,Manufacturing,Median Base Pay,62133,
Los Angeles,Industry,2018-11,Marketing & Advertising,Median Base Pay,58052,
Los Angeles,Industry,2018-11,Media & Publishing,Median Base Pay,58871,
Los Angeles,Industry,2018-11,Nonprofit,Median Base Pay,56436,
Los Angeles,Industry,2018-11,Private Security,Median Base Pay,55456,
Los Angeles,Industry,2018-11,Real Estate,Median Base Pay,58738,
Los Angeles,Industry,2018-11,Recruiting & Staffing,Median Base Pay,57684,
Los Angeles,Industry,2018-11,Restaurants & Bars,Median Base Pay,55340,
Los Angeles,Industry,2018-11,Retail,Median Base Pay,55848,
Los Angeles,Industry,2018-11,Supermarkets,Median Base Pay,56943,
Los Angeles,Industry,2018-11,Telecommunications,Median Base Pay,59155,
Los Angeles,Industry,2018-11,Transportation & Logistics,Median Base Pay,59798,
Los Angeles,Industry,2018-11,Travel & Tourism,Median Base Pay,56814,
Los Angeles,Industry,2018-11,Wholesale,Median Base Pay,59413,
Chicago,Industry,2018-11,Accounting & Legal,Median Base Pay,57998,
Chicago,Industry,2018-11,Aerospace & Defense,Median Base Pay,59817,
Chicago,Industry,2018-11,Architecture & Civil Engineering,Median Base Pay,57409,
Chicago,Industry,2018-11,Arts & Entertainment,Median Base Pay,50369,
Chicago,Industry,2018-11,Automotive,Median Base Pay,51915,
Chicago,Industry,2018-11,Banking & Financial Services,Median Base Pay,56662,
Chicago,Industry,2018-11,Beauty & Fitness,Median Base Pay,50556,
